*******************************************************************
* Genome-wide Complex Trait Analysis (GCTA)
* version 1.93.2 beta Linux
* (C) 2010-present, Jian Yang, The University of Queensland
* Please report bugs to Jian Yang <jian.yang.qt@gmail.com>
*******************************************************************
Analysis started at 23:27:27 -03 on Wed Jun 09 2021.
Hostname: darwin

Accepted options:
--reml
--reml-alg 0
--reml-maxit 1000
--grm /scratch/genevol/users/lucas/V3/grmNAfr
--pheno /raid/genevol/users/lucas/heritability/02.GCTA/data/geneNAfrHLA-DQA1.txt
--covar /raid/genevol/users/lucas/heritability/02.GCTA/data/envir1.txt
--reml-est-fix
--out /raid/genevol/users/lucas/heritability/03.Heritability/Results/V3/HLA-DQA1/NAfrHLA-DQA11

Note: This is a multi-thread program. You could specify the number of threads by the --thread-num option to speed up the computation if there are multiple processors in your machine.

Reading IDs of the GRM from [/scratch/genevol/users/lucas/V3/grmNAfr.grm.id].
358 IDs read from [/scratch/genevol/users/lucas/V3/grmNAfr.grm.id].
Reading the GRM from [/scratch/genevol/users/lucas/V3/grmNAfr.grm.bin].
GRM for 358 individuals are included from [/scratch/genevol/users/lucas/V3/grmNAfr.grm.bin].
Reading phenotypes from [/raid/genevol/users/lucas/heritability/02.GCTA/data/geneNAfrHLA-DQA1.txt].
Non-missing phenotypes of 358 individuals are included from [/raid/genevol/users/lucas/heritability/02.GCTA/data/geneNAfrHLA-DQA1.txt].
Reading discrete covariate(s) from [/raid/genevol/users/lucas/heritability/02.GCTA/data/envir1.txt].
2 discrete covariate(s) of 445 individuals are included from [/raid/genevol/users/lucas/heritability/02.GCTA/data/envir1.txt].

2 discrete variable(s) included as covariate(s).
358 individuals are in common in these files.

Performing  REML analysis ... (Note: may take hours depending on sample size).
358 observations, 8 fixed effect(s), and 2 variance component(s)(including residual variance).
Calculating prior values of variance components by EM-REML ...
Updated prior values: 24386.4 24333.6
logL: -2077.6
Running AI-REML algorithm ...
Iter.	logL	V(G)	V(e)	
389	-2076.10	48396.73344	0.04923	(1 component(s) constrained)
390	-2078.64	48408.38107	0.04923	(1 component(s) constrained)
391	-2076.80	48402.73576	0.04923	(1 component(s) constrained)
392	-2077.69	48400.13072	0.04923	(1 component(s) constrained)
393	-2076.35	48401.35606	0.04923	(1 component(s) constrained)
394	-2076.44	48396.31776	0.04923	(1 component(s) constrained)
395	-2076.62	48399.76944	0.04923	(1 component(s) constrained)
396	-2076.75	48393.91199	0.04923	(1 component(s) constrained)
397	-2075.37	48400.34995	0.04923	(1 component(s) constrained)
398	-2075.76	48401.25862	0.04923	(1 component(s) constrained)
399	-2078.11	48408.00974	0.04923	(1 component(s) constrained)
400	-2076.59	48407.80879	0.04923	(1 component(s) constrained)
401	-2077.54	48403.69776	0.04923	(1 component(s) constrained)
402	-2077.32	48401.82949	0.04923	(1 component(s) constrained)
403	-2077.95	48392.27150	0.04923	(1 component(s) constrained)
404	-2077.35	48398.91508	0.04923	(1 component(s) constrained)
405	-2078.33	48391.17816	0.04923	(1 component(s) constrained)
406	-2076.72	48404.75558	0.04923	(1 component(s) constrained)
407	-2076.97	48404.06369	0.04923	(1 component(s) constrained)
408	-2077.89	48394.05091	0.04923	(1 component(s) constrained)
409	-2076.62	48415.11695	0.04923	(1 component(s) constrained)
410	-2075.86	48407.77409	0.04923	(1 component(s) constrained)
411	-2078.00	48406.33411	0.04923	(1 component(s) constrained)
412	-2077.70	48402.35909	0.04923	(1 component(s) constrained)
413	-2077.45	48399.30717	0.04923	(1 component(s) constrained)
414	-2077.08	48386.65844	0.04923	(1 component(s) constrained)
415	-2076.36	48393.02862	0.04923	(1 component(s) constrained)
416	-2077.16	48390.11725	0.04923	(1 component(s) constrained)
417	-2076.87	48401.87970	0.04923	(1 component(s) constrained)
418	-2077.33	48401.35048	0.04923	(1 component(s) constrained)
419	-2077.18	48394.64640	0.04923	(1 component(s) constrained)
420	-2077.28	48398.75075	0.04923	(1 component(s) constrained)
421	-2078.82	48398.65358	0.04923	(1 component(s) constrained)
422	-2076.64	48393.33354	0.04923	(1 component(s) constrained)
423	-2077.58	48393.44396	0.04923	(1 component(s) constrained)
424	-2076.39	48392.96307	0.04923	(1 component(s) constrained)
425	-2077.49	48393.63037	0.04923	(1 component(s) constrained)
426	-2078.67	48396.11338	0.04923	(1 component(s) constrained)
427	-2077.50	48395.50316	0.04923	(1 component(s) constrained)
428	-2077.04	48396.72029	0.04923	(1 component(s) constrained)
429	-2077.73	48399.76629	0.04923	(1 component(s) constrained)
430	-2077.33	48397.60182	0.04923	(1 component(s) constrained)
431	-2077.09	48409.01309	0.04923	(1 component(s) constrained)
432	-2078.59	48405.84246	0.04923	(1 component(s) constrained)
433	-2076.35	48400.88946	0.04923	(1 component(s) constrained)
434	-2077.78	48399.12987	0.04923	(1 component(s) constrained)
435	-2077.13	48402.70170	0.04923	(1 component(s) constrained)
436	-2077.93	48399.65994	0.04923	(1 component(s) constrained)
437	-2079.03	48391.44628	0.04923	(1 component(s) constrained)
438	-2078.51	48404.45065	0.04923	(1 component(s) constrained)
439	-2076.02	48389.93151	0.04923	(1 component(s) constrained)
440	-2075.99	48389.30064	0.04923	(1 component(s) constrained)
441	-2077.31	48396.55676	0.04923	(1 component(s) constrained)
442	-2077.35	48396.97052	0.04923	(1 component(s) constrained)
443	-2076.60	48401.70933	0.04923	(1 component(s) constrained)
444	-2077.22	48398.95788	0.04923	(1 component(s) constrained)
445	-2076.92	48395.56821	0.04923	(1 component(s) constrained)
446	-2077.56	48402.30876	0.04923	(1 component(s) constrained)
447	-2076.95	48392.11940	0.04923	(1 component(s) constrained)
448	-2076.72	48392.97681	0.04923	(1 component(s) constrained)
449	-2076.83	48404.20015	0.04923	(1 component(s) constrained)
450	-2076.60	48395.03400	0.04923	(1 component(s) constrained)
451	-2077.19	48400.14012	0.04923	(1 component(s) constrained)
452	-2077.83	48391.58983	0.04923	(1 component(s) constrained)
453	-2076.92	48385.04840	0.04923	(1 component(s) constrained)
454	-2077.33	48392.21147	0.04923	(1 component(s) constrained)
455	-2077.45	48400.05641	0.04923	(1 component(s) constrained)
456	-2077.86	48396.73695	0.04923	(1 component(s) constrained)
457	-2078.01	48384.19369	0.04923	(1 component(s) constrained)
458	-2077.85	48390.38338	0.04923	(1 component(s) constrained)
459	-2077.29	48395.59453	0.04923	(1 component(s) constrained)
460	-2078.50	48392.63457	0.04923	(1 component(s) constrained)
461	-2077.14	48401.56693	0.04923	(1 component(s) constrained)
462	-2075.46	48398.68537	0.04923	(1 component(s) constrained)
463	-2077.35	48395.47722	0.04923	(1 component(s) constrained)
464	-2077.75	48398.07075	0.04923	(1 component(s) constrained)
465	-2077.28	48397.25291	0.04923	(1 component(s) constrained)
466	-2077.72	48395.94577	0.04923	(1 component(s) constrained)
467	-2076.89	48385.78232	0.04923	(1 component(s) constrained)
468	-2077.32	48399.99320	0.04923	(1 component(s) constrained)
469	-2076.34	48394.27778	0.04923	(1 component(s) constrained)
470	-2077.92	48391.60371	0.04923	(1 component(s) constrained)
471	-2076.35	48398.49098	0.04923	(1 component(s) constrained)
472	-2075.75	48397.10953	0.04923	(1 component(s) constrained)
473	-2076.12	48407.64985	0.04923	(1 component(s) constrained)
474	-2077.42	48397.52365	0.04923	(1 component(s) constrained)
475	-2076.99	48396.41000	0.04923	(1 component(s) constrained)
476	-2078.52	48400.93746	0.04923	(1 component(s) constrained)
477	-2077.29	48397.66996	0.04923	(1 component(s) constrained)
478	-2077.30	48398.74666	0.04923	(1 component(s) constrained)
Log-likelihood ratio converged.

Calculating the logLikelihood for the reduced model ...
(variance component 1 is dropped from the model)
Calculating prior values of variance components by EM-REML ...
Updated prior values: 48269.38466
logL: -2077.99655
Running AI-REML algorithm ...
Iter.	logL	V(e)	
1	-2077.96	48262.45495	
2	-2077.96	48247.46050	
3	-2077.96	48247.46515	
Log-likelihood ratio converged.

Summary result of REML analysis:
Source	Variance	SE
V(G)	48398.746662	54789.904962
V(e)	0.049228	54416.026113
Vp	48398.795890	3672.799420
V(G)/Vp	0.999999	1.124326

Sampling variance/covariance of the estimates of variance components:
3.001934e+09	-2.974774e+09	
-2.974774e+09	2.961104e+09	
Estimatesof fixed effects:

Source	Estimate	SE
mean	722.993816	24.837539
X_2	-18.143118	23.528421
X_3	-104.202605	44.957635
X_4	-55.240236	39.560525
X_5	-28.328646	46.441385
X_6	-68.253213	40.634621
X_7	-117.247286	34.803338
X_8	-29.594762	47.318067

Summary result of REML analysis has been saved in the file [/raid/genevol/users/lucas/heritability/03.Heritability/Results/V3/HLA-DQA1/NAfrHLA-DQA11.hsq].

Analysis finished at 23:27:35 -03 on Wed Jun 09 2021
Overall computational time: 8.00 sec.
