*******************************************************************
* Genome-wide Complex Trait Analysis (GCTA)
* version 1.93.2 beta Linux
* (C) 2010-present, Jian Yang, The University of Queensland
* Please report bugs to Jian Yang <jian.yang.qt@gmail.com>
*******************************************************************
Analysis started at 23:24:16 -03 on Wed Jun 09 2021.
Hostname: darwin

Accepted options:
--reml
--reml-alg 0
--reml-maxit 1000
--grm /scratch/genevol/users/lucas/V2/grmNAfr
--pheno /raid/genevol/users/lucas/heritability/02.GCTA/data/geneNAfrHLA-DQB1.txt
--covar /raid/genevol/users/lucas/heritability/02.GCTA/data/envir0.txt
--reml-est-fix
--out /raid/genevol/users/lucas/heritability/03.Heritability/Results/V2/HLA-DQB1/NAfrHLA-DQB10

Note: This is a multi-thread program. You could specify the number of threads by the --thread-num option to speed up the computation if there are multiple processors in your machine.

Reading IDs of the GRM from [/scratch/genevol/users/lucas/V2/grmNAfr.grm.id].
358 IDs read from [/scratch/genevol/users/lucas/V2/grmNAfr.grm.id].
Reading the GRM from [/scratch/genevol/users/lucas/V2/grmNAfr.grm.bin].
GRM for 358 individuals are included from [/scratch/genevol/users/lucas/V2/grmNAfr.grm.bin].
Reading phenotypes from [/raid/genevol/users/lucas/heritability/02.GCTA/data/geneNAfrHLA-DQB1.txt].
Non-missing phenotypes of 358 individuals are included from [/raid/genevol/users/lucas/heritability/02.GCTA/data/geneNAfrHLA-DQB1.txt].
Reading discrete covariate(s) from [/raid/genevol/users/lucas/heritability/02.GCTA/data/envir0.txt].
3 discrete covariate(s) of 445 individuals are included from [/raid/genevol/users/lucas/heritability/02.GCTA/data/envir0.txt].

3 discrete variable(s) included as covariate(s).
358 individuals are in common in these files.

Performing  REML analysis ... (Note: may take hours depending on sample size).
358 observations, 11 fixed effect(s), and 2 variance component(s)(including residual variance).
Calculating prior values of variance components by EM-REML ...
Updated prior values: 17196.6 17113.2
logL: -1987.94
Running AI-REML algorithm ...
Iter.	logL	V(G)	V(e)	
389	-1983.25	30056.40224	0.03841	(1 component(s) constrained)
390	-1983.59	30058.38602	0.03841	(1 component(s) constrained)
391	-1983.24	30058.07379	0.03841	(1 component(s) constrained)
392	-1981.67	30067.00253	0.03841	(1 component(s) constrained)
393	-1983.43	30067.86696	0.03841	(1 component(s) constrained)
394	-1981.86	30062.94913	0.03841	(1 component(s) constrained)
395	-1980.54	30063.16775	0.03841	(1 component(s) constrained)
396	-1981.48	30061.93515	0.03841	(1 component(s) constrained)
397	-1982.14	30058.14434	0.03841	(1 component(s) constrained)
398	-1984.58	30057.82726	0.03841	(1 component(s) constrained)
399	-1982.36	30060.21468	0.03841	(1 component(s) constrained)
400	-1983.37	30059.86017	0.03841	(1 component(s) constrained)
401	-1982.73	30053.63434	0.03841	(1 component(s) constrained)
402	-1982.19	30063.58676	0.03841	(1 component(s) constrained)
403	-1982.45	30060.36983	0.03841	(1 component(s) constrained)
404	-1982.61	30060.58741	0.03841	(1 component(s) constrained)
405	-1981.76	30060.86372	0.03841	(1 component(s) constrained)
406	-1983.51	30055.34161	0.03841	(1 component(s) constrained)
407	-1981.87	30063.21451	0.03841	(1 component(s) constrained)
408	-1980.20	30063.07409	0.03841	(1 component(s) constrained)
409	-1980.71	30062.24052	0.03841	(1 component(s) constrained)
410	-1983.23	30061.82910	0.03841	(1 component(s) constrained)
411	-1982.59	30071.18545	0.03841	(1 component(s) constrained)
412	-1981.06	30051.89391	0.03841	(1 component(s) constrained)
413	-1982.55	30052.72331	0.03841	(1 component(s) constrained)
414	-1982.07	30055.36396	0.03841	(1 component(s) constrained)
415	-1981.20	30057.11846	0.03841	(1 component(s) constrained)
416	-1981.21	30065.06906	0.03841	(1 component(s) constrained)
417	-1981.61	30066.63543	0.03841	(1 component(s) constrained)
418	-1981.09	30062.40555	0.03841	(1 component(s) constrained)
419	-1982.64	30053.09574	0.03841	(1 component(s) constrained)
420	-1980.42	30058.25457	0.03841	(1 component(s) constrained)
421	-1982.69	30059.62477	0.03841	(1 component(s) constrained)
422	-1983.60	30041.72711	0.03841	(1 component(s) constrained)
423	-1983.37	30051.28892	0.03841	(1 component(s) constrained)
424	-1982.32	30051.66912	0.03841	(1 component(s) constrained)
425	-1982.08	30053.69270	0.03841	(1 component(s) constrained)
426	-1983.86	30060.38021	0.03841	(1 component(s) constrained)
427	-1979.71	30058.58892	0.03841	(1 component(s) constrained)
428	-1982.36	30060.43293	0.03841	(1 component(s) constrained)
429	-1981.08	30062.92782	0.03841	(1 component(s) constrained)
430	-1981.96	30063.30460	0.03841	(1 component(s) constrained)
431	-1982.00	30059.15760	0.03841	(1 component(s) constrained)
432	-1982.17	30054.60470	0.03841	(1 component(s) constrained)
433	-1984.03	30062.58495	0.03841	(1 component(s) constrained)
434	-1983.21	30058.74821	0.03841	(1 component(s) constrained)
435	-1981.42	30056.49142	0.03841	(1 component(s) constrained)
436	-1982.77	30058.86818	0.03841	(1 component(s) constrained)
437	-1981.32	30063.67449	0.03841	(1 component(s) constrained)
438	-1982.40	30063.44842	0.03841	(1 component(s) constrained)
439	-1984.88	30073.54323	0.03841	(1 component(s) constrained)
440	-1982.94	30055.83538	0.03841	(1 component(s) constrained)
441	-1981.54	30055.65096	0.03841	(1 component(s) constrained)
442	-1984.60	30056.62381	0.03841	(1 component(s) constrained)
443	-1982.76	30068.60153	0.03841	(1 component(s) constrained)
444	-1982.88	30065.04019	0.03841	(1 component(s) constrained)
445	-1983.04	30049.34779	0.03841	(1 component(s) constrained)
446	-1982.59	30060.77391	0.03841	(1 component(s) constrained)
447	-1981.54	30062.75175	0.03841	(1 component(s) constrained)
448	-1982.16	30061.30147	0.03841	(1 component(s) constrained)
449	-1981.69	30056.10501	0.03841	(1 component(s) constrained)
450	-1982.40	30059.66457	0.03841	(1 component(s) constrained)
451	-1982.53	30050.68234	0.03841	(1 component(s) constrained)
452	-1982.24	30062.24681	0.03841	(1 component(s) constrained)
453	-1982.82	30067.56345	0.03841	(1 component(s) constrained)
454	-1981.53	30067.57284	0.03841	(1 component(s) constrained)
455	-1983.70	30066.15121	0.03841	(1 component(s) constrained)
456	-1983.03	30074.81523	0.03841	(1 component(s) constrained)
457	-1981.61	30064.86350	0.03841	(1 component(s) constrained)
458	-1982.20	30062.20942	0.03841	(1 component(s) constrained)
459	-1982.45	30055.21421	0.03841	(1 component(s) constrained)
460	-1982.01	30062.84255	0.03841	(1 component(s) constrained)
461	-1981.60	30060.43105	0.03841	(1 component(s) constrained)
462	-1984.93	30047.62978	0.03841	(1 component(s) constrained)
463	-1980.02	30061.88580	0.03841	(1 component(s) constrained)
464	-1983.15	30064.71872	0.03841	(1 component(s) constrained)
465	-1980.19	30063.04742	0.03841	(1 component(s) constrained)
466	-1980.89	30060.73089	0.03841	(1 component(s) constrained)
467	-1982.46	30058.83912	0.03841	(1 component(s) constrained)
468	-1982.67	30057.29201	0.03841	(1 component(s) constrained)
469	-1982.60	30066.10599	0.03841	(1 component(s) constrained)
470	-1982.63	30066.70091	0.03841	(1 component(s) constrained)
471	-1982.43	30069.22791	0.03841	(1 component(s) constrained)
472	-1982.60	30054.30125	0.03841	(1 component(s) constrained)
473	-1980.95	30066.17881	0.03841	(1 component(s) constrained)
474	-1981.64	30062.97647	0.03841	(1 component(s) constrained)
475	-1981.58	30054.38706	0.03841	(1 component(s) constrained)
476	-1983.98	30057.93514	0.03841	(1 component(s) constrained)
477	-1983.72	30077.06333	0.03841	(1 component(s) constrained)
478	-1983.55	30056.07476	0.03841	(1 component(s) constrained)
479	-1981.47	30063.65242	0.03841	(1 component(s) constrained)
480	-1979.84	30060.83998	0.03841	(1 component(s) constrained)
481	-1983.12	30063.08316	0.03841	(1 component(s) constrained)
482	-1982.31	30070.08404	0.03841	(1 component(s) constrained)
483	-1983.37	30063.75018	0.03841	(1 component(s) constrained)
484	-1980.49	30077.38521	0.03841	(1 component(s) constrained)
485	-1981.18	30071.89913	0.03841	(1 component(s) constrained)
486	-1981.51	30045.88895	0.03841	(1 component(s) constrained)
487	-1982.93	30062.62840	0.03841	(1 component(s) constrained)
488	-1981.92	30060.54216	0.03841	(1 component(s) constrained)
489	-1983.46	30063.37181	0.03841	(1 component(s) constrained)
490	-1983.95	30055.93772	0.03841	(1 component(s) constrained)
491	-1983.41	30062.76469	0.03841	(1 component(s) constrained)
492	-1981.93	30074.05261	0.03841	(1 component(s) constrained)
493	-1981.06	30065.18678	0.03841	(1 component(s) constrained)
494	-1981.27	30057.21581	0.03841	(1 component(s) constrained)
495	-1981.79	30061.56571	0.03841	(1 component(s) constrained)
496	-1983.52	30058.16575	0.03841	(1 component(s) constrained)
497	-1982.43	30066.83816	0.03841	(1 component(s) constrained)
498	-1981.06	30064.89358	0.03841	(1 component(s) constrained)
499	-1981.48	30063.80138	0.03841	(1 component(s) constrained)
500	-1981.99	30061.88549	0.03841	(1 component(s) constrained)
501	-1980.66	30056.47976	0.03841	(1 component(s) constrained)
502	-1982.58	30060.69676	0.03841	(1 component(s) constrained)
503	-1979.66	30050.56217	0.03841	(1 component(s) constrained)
504	-1982.96	30053.70405	0.03841	(1 component(s) constrained)
505	-1980.85	30065.70811	0.03841	(1 component(s) constrained)
506	-1983.28	30064.36571	0.03841	(1 component(s) constrained)
507	-1983.09	30053.42973	0.03841	(1 component(s) constrained)
508	-1984.33	30065.12714	0.03841	(1 component(s) constrained)
509	-1982.09	30062.93788	0.03841	(1 component(s) constrained)
510	-1984.04	30064.87911	0.03841	(1 component(s) constrained)
511	-1983.68	30050.32865	0.03841	(1 component(s) constrained)
512	-1982.16	30071.54502	0.03841	(1 component(s) constrained)
513	-1982.70	30069.45384	0.03841	(1 component(s) constrained)
514	-1981.77	30057.81167	0.03841	(1 component(s) constrained)
515	-1980.99	30064.99312	0.03841	(1 component(s) constrained)
516	-1982.49	30063.23218	0.03841	(1 component(s) constrained)
517	-1982.18	30061.69044	0.03841	(1 component(s) constrained)
518	-1982.27	30076.11270	0.03841	(1 component(s) constrained)
519	-1982.36	30070.31969	0.03841	(1 component(s) constrained)
520	-1980.38	30058.63666	0.03841	(1 component(s) constrained)
521	-1982.93	30059.22407	0.03841	(1 component(s) constrained)
522	-1982.72	30057.90542	0.03841	(1 component(s) constrained)
523	-1981.84	30050.02232	0.03841	(1 component(s) constrained)
524	-1981.70	30055.11327	0.03841	(1 component(s) constrained)
525	-1980.95	30053.30149	0.03841	(1 component(s) constrained)
526	-1983.71	30057.79803	0.03841	(1 component(s) constrained)
527	-1982.06	30056.31227	0.03841	(1 component(s) constrained)
528	-1983.34	30052.65060	0.03841	(1 component(s) constrained)
529	-1980.83	30062.58482	0.03841	(1 component(s) constrained)
530	-1982.65	30064.95132	0.03841	(1 component(s) constrained)
531	-1984.85	30064.13797	0.03841	(1 component(s) constrained)
532	-1981.50	30053.68652	0.03841	(1 component(s) constrained)
533	-1981.84	30056.90182	0.03841	(1 component(s) constrained)
534	-1981.71	30054.29297	0.03841	(1 component(s) constrained)
535	-1982.07	30069.34291	0.03841	(1 component(s) constrained)
536	-1981.18	30065.84468	0.03841	(1 component(s) constrained)
537	-1982.07	30059.72328	0.03841	(1 component(s) constrained)
538	-1982.88	30058.90121	0.03841	(1 component(s) constrained)
539	-1981.41	30060.96608	0.03841	(1 component(s) constrained)
540	-1982.74	30061.46682	0.03841	(1 component(s) constrained)
541	-1983.57	30062.49660	0.03841	(1 component(s) constrained)
542	-1980.79	30070.22342	0.03841	(1 component(s) constrained)
543	-1982.53	30066.65762	0.03841	(1 component(s) constrained)
544	-1983.05	30063.81184	0.03841	(1 component(s) constrained)
545	-1983.09	30059.24886	0.03841	(1 component(s) constrained)
546	-1980.26	30052.97322	0.03841	(1 component(s) constrained)
547	-1981.70	30054.44967	0.03841	(1 component(s) constrained)
548	-1981.03	30066.71526	0.03841	(1 component(s) constrained)
549	-1982.23	30062.80320	0.03841	(1 component(s) constrained)
550	-1981.31	30054.86104	0.03841	(1 component(s) constrained)
551	-1983.14	30060.38499	0.03841	(1 component(s) constrained)
552	-1980.14	30057.37585	0.03841	(1 component(s) constrained)
553	-1980.78	30062.47291	0.03841	(1 component(s) constrained)
554	-1982.96	30057.66171	0.03841	(1 component(s) constrained)
555	-1982.18	30061.99200	0.03841	(1 component(s) constrained)
556	-1982.68	30060.22373	0.03841	(1 component(s) constrained)
557	-1981.38	30066.08090	0.03841	(1 component(s) constrained)
558	-1981.54	30062.37426	0.03841	(1 component(s) constrained)
559	-1981.25	30062.81433	0.03841	(1 component(s) constrained)
560	-1980.49	30059.06555	0.03841	(1 component(s) constrained)
561	-1982.84	30058.83573	0.03841	(1 component(s) constrained)
562	-1981.75	30059.77114	0.03841	(1 component(s) constrained)
563	-1984.02	30060.28462	0.03841	(1 component(s) constrained)
564	-1981.05	30061.55968	0.03841	(1 component(s) constrained)
565	-1982.40	30059.88224	0.03841	(1 component(s) constrained)
566	-1982.70	30057.20770	0.03841	(1 component(s) constrained)
567	-1982.28	30065.29101	0.03841	(1 component(s) constrained)
568	-1982.27	30057.32162	0.03841	(1 component(s) constrained)
569	-1980.99	30055.13604	0.03841	(1 component(s) constrained)
570	-1983.41	30057.07707	0.03841	(1 component(s) constrained)
571	-1983.27	30062.64766	0.03841	(1 component(s) constrained)
572	-1983.91	30061.81754	0.03841	(1 component(s) constrained)
573	-1982.96	30056.13010	0.03841	(1 component(s) constrained)
574	-1983.77	30046.77146	0.03841	(1 component(s) constrained)
575	-1983.29	30055.96382	0.03841	(1 component(s) constrained)
576	-1980.75	30051.77468	0.03841	(1 component(s) constrained)
577	-1980.78	30052.22902	0.03841	(1 component(s) constrained)
578	-1983.15	30059.35064	0.03841	(1 component(s) constrained)
579	-1982.92	30061.57098	0.03841	(1 component(s) constrained)
580	-1982.42	30060.56189	0.03841	(1 component(s) constrained)
581	-1982.40	30063.18529	0.03841	(1 component(s) constrained)
582	-1983.13	30058.39685	0.03841	(1 component(s) constrained)
583	-1982.18	30061.89670	0.03841	(1 component(s) constrained)
584	-1982.86	30063.02704	0.03841	(1 component(s) constrained)
585	-1980.67	30059.27614	0.03841	(1 component(s) constrained)
586	-1981.49	30059.35499	0.03841	(1 component(s) constrained)
587	-1981.61	30061.20945	0.03841	(1 component(s) constrained)
588	-1982.29	30058.27546	0.03841	(1 component(s) constrained)
589	-1982.04	30048.73649	0.03841	(1 component(s) constrained)
590	-1980.17	30060.13601	0.03841	(1 component(s) constrained)
591	-1983.59	30063.23490	0.03841	(1 component(s) constrained)
592	-1980.92	30052.90776	0.03841	(1 component(s) constrained)
593	-1984.12	30054.51868	0.03841	(1 component(s) constrained)
594	-1981.91	30064.64155	0.03841	(1 component(s) constrained)
595	-1982.42	30064.76041	0.03841	(1 component(s) constrained)
596	-1982.26	30052.18571	0.03841	(1 component(s) constrained)
597	-1981.68	30064.11339	0.03841	(1 component(s) constrained)
598	-1984.45	30062.61807	0.03841	(1 component(s) constrained)
599	-1983.81	30061.08341	0.03841	(1 component(s) constrained)
600	-1982.84	30065.48401	0.03841	(1 component(s) constrained)
601	-1981.05	30053.07590	0.03841	(1 component(s) constrained)
602	-1980.84	30055.05268	0.03841	(1 component(s) constrained)
603	-1982.23	30052.74246	0.03841	(1 component(s) constrained)
604	-1983.07	30058.23529	0.03841	(1 component(s) constrained)
605	-1982.71	30053.79981	0.03841	(1 component(s) constrained)
606	-1981.33	30061.14900	0.03841	(1 component(s) constrained)
607	-1982.58	30060.52663	0.03841	(1 component(s) constrained)
608	-1982.01	30053.57394	0.03841	(1 component(s) constrained)
609	-1981.16	30052.33811	0.03841	(1 component(s) constrained)
610	-1981.97	30047.68288	0.03841	(1 component(s) constrained)
611	-1982.40	30060.77174	0.03841	(1 component(s) constrained)
612	-1983.37	30052.79804	0.03841	(1 component(s) constrained)
613	-1984.09	30071.87208	0.03841	(1 component(s) constrained)
614	-1982.40	30062.89900	0.03841	(1 component(s) constrained)
615	-1983.55	30064.94036	0.03841	(1 component(s) constrained)
616	-1984.48	30061.88693	0.03841	(1 component(s) constrained)
617	-1980.58	30060.31503	0.03841	(1 component(s) constrained)
618	-1981.76	30064.71017	0.03841	(1 component(s) constrained)
619	-1981.08	30057.32644	0.03841	(1 component(s) constrained)
620	-1983.16	30076.76715	0.03841	(1 component(s) constrained)
621	-1981.39	30061.14415	0.03841	(1 component(s) constrained)
622	-1981.71	30061.56845	0.03841	(1 component(s) constrained)
623	-1981.58	30062.43765	0.03841	(1 component(s) constrained)
624	-1982.33	30065.75980	0.03841	(1 component(s) constrained)
625	-1983.11	30064.89860	0.03841	(1 component(s) constrained)
626	-1979.81	30055.32063	0.03841	(1 component(s) constrained)
627	-1981.32	30058.42492	0.03841	(1 component(s) constrained)
628	-1981.71	30059.67013	0.03841	(1 component(s) constrained)
629	-1981.55	30076.85620	0.03841	(1 component(s) constrained)
630	-1983.13	30056.07251	0.03841	(1 component(s) constrained)
631	-1982.32	30056.40872	0.03841	(1 component(s) constrained)
632	-1981.78	30075.01225	0.03841	(1 component(s) constrained)
633	-1982.23	30059.49136	0.03841	(1 component(s) constrained)
634	-1984.18	30051.99238	0.03841	(1 component(s) constrained)
635	-1982.84	30062.07661	0.03841	(1 component(s) constrained)
636	-1983.50	30062.86596	0.03841	(1 component(s) constrained)
637	-1982.20	30067.88044	0.03841	(1 component(s) constrained)
638	-1983.72	30067.78796	0.03841	(1 component(s) constrained)
639	-1980.73	30072.26911	0.03841	(1 component(s) constrained)
640	-1982.40	30066.07424	0.03841	(1 component(s) constrained)
641	-1982.26	30068.27897	0.03841	(1 component(s) constrained)
642	-1983.06	30055.14099	0.03841	(1 component(s) constrained)
643	-1981.34	30056.17430	0.03841	(1 component(s) constrained)
644	-1982.28	30058.15929	0.03841	(1 component(s) constrained)
645	-1981.74	30066.38764	0.03841	(1 component(s) constrained)
646	-1983.98	30054.37032	0.03841	(1 component(s) constrained)
647	-1981.72	30062.80866	0.03841	(1 component(s) constrained)
648	-1982.44	30063.11406	0.03841	(1 component(s) constrained)
649	-1980.40	30051.50645	0.03841	(1 component(s) constrained)
650	-1982.84	30053.21449	0.03841	(1 component(s) constrained)
651	-1981.03	30071.64233	0.03841	(1 component(s) constrained)
652	-1983.67	30069.50358	0.03841	(1 component(s) constrained)
653	-1982.33	30057.14242	0.03841	(1 component(s) constrained)
654	-1982.26	30057.21195	0.03841	(1 component(s) constrained)
655	-1983.43	30055.22901	0.03841	(1 component(s) constrained)
656	-1981.30	30075.42628	0.03841	(1 component(s) constrained)
657	-1981.30	30071.94340	0.03841	(1 component(s) constrained)
658	-1983.28	30060.43498	0.03841	(1 component(s) constrained)
659	-1982.53	30066.87000	0.03841	(1 component(s) constrained)
660	-1982.84	30066.15233	0.03841	(1 component(s) constrained)
661	-1981.83	30060.93492	0.03841	(1 component(s) constrained)
662	-1983.16	30061.42405	0.03841	(1 component(s) constrained)
663	-1981.15	30063.26848	0.03841	(1 component(s) constrained)
664	-1981.69	30064.05115	0.03841	(1 component(s) constrained)
665	-1981.09	30065.93129	0.03841	(1 component(s) constrained)
666	-1983.05	30069.33480	0.03841	(1 component(s) constrained)
667	-1981.67	30065.11429	0.03841	(1 component(s) constrained)
668	-1984.06	30061.70666	0.03841	(1 component(s) constrained)
669	-1980.50	30066.44966	0.03841	(1 component(s) constrained)
670	-1982.17	30065.50172	0.03841	(1 component(s) constrained)
671	-1980.79	30066.31386	0.03841	(1 component(s) constrained)
672	-1981.76	30066.77947	0.03841	(1 component(s) constrained)
673	-1981.21	30054.42670	0.03841	(1 component(s) constrained)
674	-1981.88	30064.81777	0.03841	(1 component(s) constrained)
675	-1982.60	30053.64866	0.03841	(1 component(s) constrained)
676	-1981.68	30059.36496	0.03841	(1 component(s) constrained)
677	-1983.01	30060.75241	0.03841	(1 component(s) constrained)
678	-1981.49	30049.04594	0.03841	(1 component(s) constrained)
679	-1982.09	30054.67940	0.03841	(1 component(s) constrained)
680	-1981.61	30060.93736	0.03841	(1 component(s) constrained)
681	-1980.90	30067.78392	0.03841	(1 component(s) constrained)
682	-1983.31	30060.61977	0.03841	(1 component(s) constrained)
683	-1984.08	30060.77277	0.03841	(1 component(s) constrained)
684	-1982.64	30057.55191	0.03841	(1 component(s) constrained)
685	-1983.62	30058.63154	0.03841	(1 component(s) constrained)
686	-1982.79	30046.29829	0.03841	(1 component(s) constrained)
687	-1981.88	30046.49256	0.03841	(1 component(s) constrained)
688	-1982.08	30054.88860	0.03841	(1 component(s) constrained)
689	-1980.14	30070.40029	0.03841	(1 component(s) constrained)
690	-1982.64	30069.42874	0.03841	(1 component(s) constrained)
691	-1982.52	30073.02193	0.03841	(1 component(s) constrained)
692	-1981.54	30059.46544	0.03841	(1 component(s) constrained)
693	-1982.47	30056.12512	0.03841	(1 component(s) constrained)
694	-1983.29	30059.14477	0.03841	(1 component(s) constrained)
695	-1980.40	30053.40928	0.03841	(1 component(s) constrained)
696	-1982.32	30058.14637	0.03841	(1 component(s) constrained)
697	-1983.64	30058.36885	0.03841	(1 component(s) constrained)
698	-1983.67	30067.29437	0.03841	(1 component(s) constrained)
699	-1980.67	30063.64427	0.03841	(1 component(s) constrained)
700	-1983.46	30062.95056	0.03841	(1 component(s) constrained)
701	-1981.74	30060.02138	0.03841	(1 component(s) constrained)
702	-1981.75	30060.50551	0.03841	(1 component(s) constrained)
703	-1981.21	30048.26892	0.03841	(1 component(s) constrained)
704	-1981.16	30065.25007	0.03841	(1 component(s) constrained)
705	-1982.73	30060.59954	0.03841	(1 component(s) constrained)
706	-1983.02	30055.89002	0.03841	(1 component(s) constrained)
707	-1982.22	30068.45037	0.03841	(1 component(s) constrained)
708	-1982.04	30067.27525	0.03841	(1 component(s) constrained)
709	-1982.44	30061.54962	0.03841	(1 component(s) constrained)
710	-1981.57	30063.17493	0.03841	(1 component(s) constrained)
711	-1982.28	30059.06629	0.03841	(1 component(s) constrained)
712	-1985.10	30061.28524	0.03841	(1 component(s) constrained)
713	-1981.62	30061.51571	0.03841	(1 component(s) constrained)
714	-1981.96	30060.49552	0.03841	(1 component(s) constrained)
715	-1983.51	30051.48621	0.03841	(1 component(s) constrained)
716	-1983.89	30054.23583	0.03841	(1 component(s) constrained)
717	-1981.20	30068.41382	0.03841	(1 component(s) constrained)
718	-1982.69	30066.87598	0.03841	(1 component(s) constrained)
719	-1981.98	30059.82304	0.03841	(1 component(s) constrained)
720	-1984.13	30063.54265	0.03841	(1 component(s) constrained)
721	-1982.53	30059.89545	0.03841	(1 component(s) constrained)
722	-1983.61	30057.38265	0.03841	(1 component(s) constrained)
723	-1981.04	30068.08945	0.03841	(1 component(s) constrained)
724	-1980.41	30066.69895	0.03841	(1 component(s) constrained)
725	-1982.12	30060.10758	0.03841	(1 component(s) constrained)
726	-1982.51	30059.94156	0.03841	(1 component(s) constrained)
727	-1982.73	30067.61365	0.03841	(1 component(s) constrained)
728	-1981.21	30064.22766	0.03841	(1 component(s) constrained)
729	-1981.75	30062.41422	0.03841	(1 component(s) constrained)
730	-1981.01	30055.17753	0.03841	(1 component(s) constrained)
731	-1983.54	30045.89275	0.03841	(1 component(s) constrained)
732	-1981.85	30046.21226	0.03841	(1 component(s) constrained)
733	-1982.53	30048.01429	0.03841	(1 component(s) constrained)
734	-1980.75	30062.98829	0.03841	(1 component(s) constrained)
735	-1982.90	30061.71482	0.03841	(1 component(s) constrained)
736	-1982.11	30055.66287	0.03841	(1 component(s) constrained)
737	-1982.97	30071.24861	0.03841	(1 component(s) constrained)
738	-1981.83	30063.71706	0.03841	(1 component(s) constrained)
739	-1982.72	30059.71308	0.03841	(1 component(s) constrained)
740	-1981.71	30057.54457	0.03841	(1 component(s) constrained)
741	-1981.81	30059.44082	0.03841	(1 component(s) constrained)
742	-1983.06	30061.23920	0.03841	(1 component(s) constrained)
743	-1981.77	30060.20172	0.03841	(1 component(s) constrained)
744	-1981.60	30056.08135	0.03841	(1 component(s) constrained)
745	-1980.10	30065.07104	0.03841	(1 component(s) constrained)
746	-1981.67	30061.28223	0.03841	(1 component(s) constrained)
747	-1982.60	30059.73489	0.03841	(1 component(s) constrained)
748	-1981.84	30064.04689	0.03841	(1 component(s) constrained)
749	-1979.96	30062.26298	0.03841	(1 component(s) constrained)
750	-1983.25	30064.16677	0.03841	(1 component(s) constrained)
751	-1983.61	30054.63253	0.03841	(1 component(s) constrained)
752	-1981.12	30043.37287	0.03841	(1 component(s) constrained)
753	-1983.73	30047.01718	0.03841	(1 component(s) constrained)
754	-1982.20	30062.68412	0.03841	(1 component(s) constrained)
755	-1981.86	30062.65717	0.03841	(1 component(s) constrained)
756	-1981.52	30073.65288	0.03841	(1 component(s) constrained)
757	-1983.17	30066.62412	0.03841	(1 component(s) constrained)
758	-1982.47	30065.69234	0.03841	(1 component(s) constrained)
759	-1980.83	30061.59770	0.03841	(1 component(s) constrained)
760	-1983.44	30060.82106	0.03841	(1 component(s) constrained)
761	-1981.22	30057.80422	0.03841	(1 component(s) constrained)
762	-1981.10	30063.58429	0.03841	(1 component(s) constrained)
763	-1982.40	30073.46549	0.03841	(1 component(s) constrained)
764	-1982.10	30054.28103	0.03841	(1 component(s) constrained)
765	-1984.46	30061.66176	0.03841	(1 component(s) constrained)
766	-1981.78	30058.22025	0.03841	(1 component(s) constrained)
767	-1982.36	30059.04088	0.03841	(1 component(s) constrained)
768	-1984.02	30068.11773	0.03841	(1 component(s) constrained)
769	-1980.71	30042.36938	0.03841	(1 component(s) constrained)
770	-1983.06	30045.90779	0.03841	(1 component(s) constrained)
771	-1981.38	30076.94850	0.03841	(1 component(s) constrained)
772	-1984.15	30070.35661	0.03841	(1 component(s) constrained)
773	-1980.64	30059.20024	0.03841	(1 component(s) constrained)
774	-1982.41	30058.89499	0.03841	(1 component(s) constrained)
775	-1982.78	30059.43988	0.03841	(1 component(s) constrained)
776	-1983.59	30071.04078	0.03841	(1 component(s) constrained)
777	-1982.03	30068.01914	0.03841	(1 component(s) constrained)
778	-1982.78	30066.74626	0.03841	(1 component(s) constrained)
779	-1981.27	30063.81633	0.03841	(1 component(s) constrained)
780	-1981.18	30064.02944	0.03841	(1 component(s) constrained)
781	-1980.43	30056.27823	0.03841	(1 component(s) constrained)
782	-1982.89	30051.84132	0.03841	(1 component(s) constrained)
783	-1980.67	30074.99076	0.03841	(1 component(s) constrained)
784	-1982.88	30068.65913	0.03841	(1 component(s) constrained)
785	-1982.36	30075.43565	0.03841	(1 component(s) constrained)
786	-1982.28	30059.79071	0.03841	(1 component(s) constrained)
787	-1980.89	30056.20451	0.03841	(1 component(s) constrained)
788	-1981.54	30057.59524	0.03841	(1 component(s) constrained)
789	-1983.12	30068.20724	0.03841	(1 component(s) constrained)
790	-1982.42	30063.93923	0.03841	(1 component(s) constrained)
791	-1981.82	30055.65449	0.03841	(1 component(s) constrained)
792	-1982.23	30061.34149	0.03841	(1 component(s) constrained)
793	-1984.16	30056.50318	0.03841	(1 component(s) constrained)
794	-1981.39	30073.29261	0.03841	(1 component(s) constrained)
795	-1982.56	30066.67564	0.03841	(1 component(s) constrained)
796	-1981.14	30058.52914	0.03841	(1 component(s) constrained)
797	-1983.57	30058.42507	0.03841	(1 component(s) constrained)
798	-1981.81	30063.95181	0.03841	(1 component(s) constrained)
799	-1979.91	30061.29760	0.03841	(1 component(s) constrained)
800	-1983.12	30059.41445	0.03841	(1 component(s) constrained)
801	-1982.01	30060.98424	0.03841	(1 component(s) constrained)
802	-1980.25	30063.96557	0.03841	(1 component(s) constrained)
803	-1983.02	30066.29860	0.03841	(1 component(s) constrained)
804	-1981.66	30049.81014	0.03841	(1 component(s) constrained)
805	-1983.78	30049.96450	0.03841	(1 component(s) constrained)
806	-1982.35	30070.24920	0.03841	(1 component(s) constrained)
807	-1981.28	30068.92713	0.03841	(1 component(s) constrained)
